3.165	S:	3374	M:	3399	H:	2329	R:	66	L:	26
3.18	S:	3374	M:	3540	H:	2419	R:	72	L:	26
3.195	S:	3374	M:	3540	H:	2419	R:	72	L:	26
3.21	S:	3374	M:	3540	H:	2419	R:	72	L:	26
3.225	S:	3374	M:	3540	H:	2419	R:	72	L:	26
3.24	S:	3374	M:	3540	H:	2419	R:	72	L:	26
3.255	S:	3374	M:	3276	H:	2419	R:	61	L:	26
3.27	S:	3374	M:	3276	H:	2419	R:	61	L:	26
3.285	S:	3374	M:	3276	H:	2419	R:	61	L:	26
3.3	S:	3234	M:	3276	H:	2540	R:	61	L:	26
3.315	S:	3234	M:	3276	H:	2540	R:	61	L:	26
3.33	S:	3234	M:	3276	H:	2540	R:	61	L:	26
3.345	S:	3234	M:	3399	H:	2540	R:	66	L:	27
3.36	S:	3234	M:	3399	H:	2540	R:	66	L:	27
3.375	S:	2864	M:	3399	H:	2688	R:	66	L:	27
3.39	S:	2864	M:	3399	H:	2688	R:	66	L:	27
3.405	S:	2864	M:	3399	H:	2688	R:	66	L:	27
3.42	S:	2864	M:	3210	H:	2688	R:	58	L:	29
3.435	S:	2864	M:	3210	H:	2688	R:	58	L:	29
3.45	S:	2864	M:	3210	H:	2688	R:	58	L:	29
3.465	S:	2544	M:	3210	H:	2816	R:	58	L:	29
3.48	S:	2544	M:	3210	H:	2816	R:	58	L:	29
3.495	S:	2544	M:	3186	H:	2816	R:	57	L:	30
3.51	S:	2544	M:	3186	H:	2816	R:	57	L:	30
3.525	S:	2544	M:	3186	H:	2816	R:	57	L:	30
3.54	S:	2544	M:	3186	H:	2816	R:	57	L:	30
3.555	S:	2544	M:	3186	H:	2816	R:	57	L:	30
3.57	S:	2544	M:	3186	H:	2816	R:	57	L:	30
3.585	S:	2341	M:	3303	H:	2897	R:	62	L:	29
3.6	S:	2341	M:	3303	H:	2897	R:	62	L:	29
3.615	S:	2341	M:	3303	H:	2897	R:	62	L:	29
3.63	S:	2341	M:	3303	H:	2897	R:	62	L:	29
3.645	S:	2341	M:	3303	H:	2897	R:	62	L:	29
3.66	S:	2294	M:	3231	H:	2923	R:	59	L:	28
3.675	S:	2294	M:	3231	H:	2923	R:	59	L:	28
3.69	S:	2294	M:	3231	H:	2923	R:	59	L:	28
3.705	S:	2294	M:	3231	H:	2923	R:	59	L:	28
3.72	S:	2294	M:	3231	H:	2923	R:	59	L:	28
3.735	S:	2294	M:	3207	H:	2923	R:	58	L:	26
3.75	S:	2294	M:	3207	H:	2923	R:	58	L:	26
3.765	S:	2294	M:	3207	H:	2923	R:	58	L:	26
3.78	S:	2294	M:	3207	H:	2922	R:	58	L:	26
3.795	S:	2294	M:	3207	H:	2922	R:	58	L:	26
3.81	S:	2294	M:	3207	H:	2922	R:	58	L:	26
3.825	S:	2294	M:	3372	H:	2922	R:	65	L:	25
3.84	S:	2294	M:	3372	H:	2922	R:	65	L:	25
3.855	S:	2316	M:	3372	H:	2907	R:	65	L:	25
3.87	S:	2316	M:	3372	H:	2907	R:	65	L:	25
3.885	S:	2316	M:	3372	H:	2907	R:	65	L:	25
3.9	S:	2316	M:	3684	H:	2907	R:	78	L:	24
3.915	S:	2316	M:	3684	H:	2907	R:	78	L:	24
3.93	S:	2316	M:	3684	H:	2907	R:	78	L:	24
3.945	S:	2316	M:	3684	H:	2907	R:	78	L:	24
3.96	S:	2316	M:	3684	H:	2907	R:	78	L:	24
3.975	S:	2389	M:	3564	H:	2878	R:	73	L:	23
3.99	S:	2389	M:	3564	H:	2878	R:	73	L:	23
4.005	S:	2389	M:	3564	H:	2878	R:	73	L:	23
4.02	S:	2389	M:	3564	H:	2878	R:	73	L:	23
4.035	S:	2389	M:	3564	H:	2878	R:	73	L:	23
4.05	S:	2389	M:	3564	H:	2878	R:	73	L:	23
4.065	S:	2471	M:	3300	H:	2845	R:	62	L:	24
4.08	S:	2471	M:	3300	H:	2845	R:	62	L:	24
4.095	S:	2471	M:	3300	H:	2845	R:	62	L:	24
4.11	S:	2471	M:	3300	H:	2845	R:	62	L:	24
4.125	S:	2471	M:	3300	H:	2845	R:	62	L:	24
4.14	S:	2471	M:	3303	H:	2845	R:	62	L:	24
4.155	S:	2471	M:	3303	H:	2845	R:	62	L:	24
4.17	S:	2471	M:	3303	H:	2845	R:	62	L:	24
4.185	S:	2559	M:	3303	H:	2810	R:	62	L:	24
4.2	S:	2559	M:	3303	H:	2810	R:	62	L:	24
4.215	S:	2559	M:	3879	H:	2810	R:	86	L:	25
4.23	S:	2559	M:	3879	H:	2810	R:	86	L:	25
4.245	S:	2559	M:	3879	H:	2810	R:	86	L:	25
4.26	S:	2614	M:	3879	H:	2788	R:	86	L:	25
4.275	S:	2614	M:	3879	H:	2788	R:	86	L:	25
4.29	S:	2614	M:	3879	H:	2788	R:	86	L:	25
4.305	S:	2614	M:	3276	H:	2788	R:	61	L:	26
4.32	S:	2614	M:	3276	H:	2788	R:	61	L:	26
4.335	S:	2614	M:	3276	H:	2788	R:	61	L:	26
4.35	S:	2614	M:	3276	H:	2788	R:	61	L:	26
4.365	S:	2614	M:	3276	H:	2788	R:	61	L:	26
4.38	S:	2636	M:	3471	H:	2779	R:	69	L:	26
4.395	S:	2636	M:	3471	H:	2779	R:	69	L:	26
4.41	S:	2636	M:	3471	H:	2779	R:	69	L:	26
4.425	S:	2636	M:	3471	H:	2779	R:	69	L:	26
4.44	S:	2636	M:	3471	H:	2779	R:	69	L:	26
4.455	S:	2621	M:	3732	H:	2785	R:	80	L:	26
4.47	S:	2621	M:	3732	H:	2785	R:	80	L:	26
4.485	S:	2621	M:	3732	H:	2785	R:	80	L:	26
4.5	S:	2621	M:	3732	H:	2785	R:	80	L:	26
4.515	S:	2621	M:	3732	H:	2785	R:	80	L:	26
4.53	S:	2621	M:	3732	H:	2785	R:	80	L:	26
4.545	S:	2609	M:	3300	H:	2790	R:	62	L:	25
4.56	S:	2609	M:	3300	H:	2790	R:	62	L:	25
4.575	S:	2609	M:	3300	H:	2790	R:	62	L:	25
4.59	S:	2609	M:	3300	H:	2790	R:	62	L:	25
4.605	S:	2609	M:	3300	H:	2790	R:	62	L:	25
4.62	S:	2609	M:	3543	H:	2790	R:	72	L:	24
4.635	S:	2609	M:	3543	H:	2790	R:	72	L:	24
4.65	S:	2609	M:	3543	H:	2790	R:	72	L:	24
4.665	S:	2596	M:	3543	H:	2795	R:	72	L:	24
4.68	S:	2596	M:	3543	H:	2795	R:	72	L:	24
4.695	S:	2596	M:	3444	H:	2795	R:	68	L:	24
4.71	S:	2596	M:	3444	H:	2795	R:	68	L:	24
4.725	S:	2596	M:	3444	H:	2795	R:	68	L:	24
4.74	S:	2596	M:	3444	H:	2795	R:	68	L:	24
4.755	S:	2596	M:	3444	H:	2795	R:	68	L:	24
4.77	S:	2596	M:	3444	H:	2795	R:	68	L:	24
4.785	S:	2596	M:	3759	H:	2795	R:	81	L:	24
4.8	S:	2596	M:	3759	H:	2795	R:	81	L:	24
4.815	S:	2596	M:	3759	H:	2795	R:	81	L:	24
4.83	S:	2596	M:	3759	H:	2795	R:	81	L:	24
4.845	S:	2596	M:	3759	H:	2795	R:	81	L:	24
4.86	S:	2586	M:	3276	H:	2799	R:	61	L:	24
4.875	S:	2586	M:	3276	H:	2799	R:	61	L:	24
4.89	S:	2586	M:	3276	H:	2799	R:	61	L:	24
4.905	S:	2586	M:	3276	H:	2799	R:	61	L:	24
4.92	S:	2586	M:	3276	H:	2799	R:	61	L:	24
4.935	S:	2559	M:	3303	H:	2810	R:	62	L:	24
4.95	S:	2559	M:	3303	H:	2810	R:	62	L:	24
4.965	S:	2559	M:	3303	H:	2810	R:	62	L:	24
4.98	S:	2559	M:	3303	H:	2810	R:	62	L:	24
4.995	S:	2559	M:	3303	H:	2810	R:	62	L:	24
5.01	S:	2559	M:	3303	H:	2810	R:	62	L:	24
5.025	S:	2559	M:	3519	H:	2810	R:	71	L:	23
5.04	S:	2559	M:	3519	H:	2810	R:	71	L:	23
5.055	S:	2516	M:	3519	H:	2827	R:	71	L:	23
5.07	S:	2516	M:	3519	H:	2827	R:	71	L:	23
5.085	S:	2516	M:	3519	H:	2827	R:	71	L:	23
5.1	S:	2516	M:	3540	H:	2827	R:	72	L:	23
5.115	S:	2516	M:	3540	H:	2827	R:	72	L:	23
5.13	S:	2516	M:	3540	H:	2827	R:	72	L:	23
5.145	S:	2494	M:	3540	H:	2836	R:	72	L:	23
5.16	S:	2494	M:	3540	H:	2836	R:	72	L:	23
5.175	S:	2494	M:	3471	H:	2836	R:	69	L:	23
5.19	S:	2494	M:	3471	H:	2836	R:	69	L:	23
5.205	S:	2494	M:	3471	H:	2836	R:	69	L:	23
5.22	S:	2494	M:	3471	H:	2836	R:	69	L:	23
5.235	S:	2494	M:	3471	H:	2836	R:	69	L:	23
5.25	S:	2494	M:	3471	H:	2836	R:	69	L:	23
5.265	S:	2499	M:	3447	H:	2834	R:	68	L:	22
5.28	S:	2499	M:	3447	H:	2834	R:	68	L:	22
5.295	S:	2499	M:	3447	H:	2834	R:	68	L:	22
5.31	S:	2499	M:	3447	H:	2834	R:	68	L:	22
5.325	S:	2499	M:	3447	H:	2834	R:	68	L:	22
5.34	S:	2551	M:	3447	H:	2813	R:	68	L:	21
5.355	S:	2551	M:	3447	H:	2813	R:	68	L:	21
5.37	S:	2551	M:	3447	H:	2813	R:	68	L:	21
5.385	S:	2551	M:	3447	H:	2813	R:	68	L:	21
5.4	S:	2551	M:	3447	H:	2813	R:	68	L:	21
5.415	S:	2551	M:	3231	H:	2813	R:	59	L:	21
5.43	S:	2551	M:	3231	H:	2813	R:	59	L:	21
5.445	S:	2551	M:	3231	H:	2813	R:	59	L:	21
5.46	S:	2616	M:	3231	H:	2787	R:	59	L:	21
5.475	S:	2616	M:	3231	H:	2787	R:	59	L:	21
5.49	S:	2616	M:	3231	H:	2787	R:	59	L:	21
5.505	S:	2616	M:	3303	H:	2787	R:	62	L:	21
5.52	S:	2616	M:	3303	H:	2787	R:	62	L:	21
5.535	S:	2696	M:	3303	H:	2755	R:	62	L:	21
5.55	S:	2696	M:	3303	H:	2755	R:	62	L:	21
5.565	S:	2696	M:	3303	H:	2755	R:	62	L:	21
5.58	S:	2696	M:	4047	H:	2755	R:	93	L:	21
5.595	S:	2696	M:	4047	H:	2755	R:	93	L:	21
5.61	S:	2696	M:	4047	H:	2755	R:	93	L:	21
5.625	S:	2721	M:	4047	H:	2745	R:	93	L:	21
5.64	S:	2721	M:	4047	H:	2745	R:	93	L:	21
5.655	S:	2721	M:	3492	H:	2745	R:	70	L:	21
5.67	S:	2721	M:	3492	H:	2745	R:	70	L:	21
5.685	S:	2721	M:	3492	H:	2745	R:	70	L:	21
5.7	S:	2721	M:	3492	H:	2745	R:	70	L:	21
5.715	S:	2721	M:	3492	H:	2745	R:	70	L:	21
5.73	S:	2721	M:	3492	H:	2745	R:	70	L:	21
5.745	S:	2724	M:	3375	H:	2744	R:	65	L:	21
